Lap 1,"[{'subject': [{'driver': 'SIR'}], 'action': 'fly', 'object': {'driver': ['VAN'], 'main': ['past']}}, {'subject': [{'driver': 'SIR'}], 'action': 'move up', 'object': {'position': ['15']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | SIR [SEP] Action1 | fly [SEP] Object1 | driver | VAN [SEP] Object1 | main | past [SEP] Agent2 | driver | SIR [SEP] Action2 | move up [SEP] Object2 | position | 15,Sirotkin flies past Vettel to move up to 15th.
Lap 4,"[{'subject': [{'driver': 'VAN'}], 'action': 'overtake', 'object': {'driver': ['SIR']}}, {'subject': [{'driver': 'VAN'}], 'action': 'move up', 'object': {'position': ['15']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VAN [SEP] Action1 | overtake [SEP] Object1 | driver | SIR [SEP] Agent2 | driver | VAN [SEP] Action2 | move up [SEP] Object2 | position | 15,Vandoorne overtakes Sirotkin to move up to 15th.
Lap 5,"[{'subject': [{'driver': 'MAG'}], 'action': 'pass', 'object': {'driver': ['GRO']}}, {'subject': [{'driver': 'MAG'}], 'action': 'move up', 'object': {'position': ['9']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | MAG [SEP] Action1 | pass [SEP] Object1 | driver | GRO [SEP] Agent2 | driver | MAG [SEP] Action2 | move up [SEP] Object2 | position | 9,Magnussen passes Grosjean to move up to ninth.
Lap 5,"[{'subject': [{'driver': 'GRO'}], 'action': 'close', 'object': {'main': ['gap to'], 'driver': ['SAI']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['only', '0.37'], 'driver': ['SAI'], 'timing': ['end of lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GRO [SEP] Action1 | close [SEP] Object1 | main | gap to [SEP] Object1 | driver | SAI [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | only [SEP] Object2 | main | 0.37 [SEP] Object2 | driver | SAI [SEP] Object2 | timing | end of lap,Grosjean closes the gap to Sainz to only 0.37s at the end of the lap.
Lap 10,"[{'subject': [{'driver': 'HAR'}], 'action': 'stop', 'object': {'main': ['for ultrasoft tyres']}}, {'subject': [{'driver': 'HAR'}], 'action': 'drop to', 'object': {'position': ['20']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HAR [SEP] Action1 | stop [SEP] Object1 | main | for ultrasoft tyres [SEP] Agent2 | driver | HAR [SEP] Action2 | drop to [SEP] Object2 | position | 20,Harlow pits for ultrasoft tyres and drops to 20th.
Lap 11,"[{'subject': [{'driver': 'OCO'}], 'action': 'pit', 'object': {'main': ['from P12', 'to undercut'], 'driver': ['ALO']}}, {'subject': [{'driver': 'ALO'}], 'action': 'be', 'object': {'main': ['still out']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | OCO [SEP] Action1 | pit [SEP] Object1 | main | from P12 [SEP] Object1 | main | to undercut [SEP] Object1 | driver | ALO [SEP] Agent2 | driver | ALO [SEP] Action2 | be [SEP] Object2 | main | still out,"Ocon pits from P12 to undercut Leclerc, but Alonso is still out."
Lap 12,"[{'subject': [{'driver': 'PER'}], 'action': 'stop', 'object': {'main': ['for ultrasoft tyres']}}, {'subject': [{'driver': 'PER'}], 'action': 'drop to', 'object': {'position': ['18']}}, {'subject': [{'driver': 'SAI'}], 'action': 'come', 'object': {'main': ['in pits', 'for ultrasoft tyres']}}, {'subject': [{'driver': 'SAI'}], 'action': 'drop to', 'object': {'position': ['17']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | PER [SEP] Action1 | stop [SEP] Object1 | main | for ultrasoft tyres [SEP] Agent2 | driver | PER [SEP] Action2 | drop to [SEP] Object2 | position | 18 [SEP] Agent3 | driver | SAI [SEP] Action3 | come [SEP] Object3 | main | in pits [SEP] Object3 | main | for ultrasoft tyres [SEP] Agent4 | driver | SAI [SEP] Action4 | drop to [SEP] Object4 | position | 17,"Perez pits for ultrasoft tyres and drops to 18. Sainz comes in the pits for the same tyres, dropping to 17."
Lap 13,"[{'subject': [{'driver': 'HUL'}], 'action': 'box', 'object': {'main': ['for ultrasoft tyres']}}, {'subject': [{'driver': 'HUL'}], 'action': 'drop to', 'object': {'position': ['15']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HUL [SEP] Action1 | box [SEP] Object1 | main | for ultrasoft tyres [SEP] Agent2 | driver | HUL [SEP] Action2 | drop to [SEP] Object2 | position | 15,Hulkenberg boxes for ultrasoft tyres and drops to 15th.
Lap 13,"[{'subject': [{'driver': 'HUL'}], 'action': 'fly', 'object': {'driver': ['GAS'], 'main': ['past']}}, {'subject': [{'driver': 'HUL'}], 'action': 'move up', 'object': {'position': ['14']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HUL [SEP] Action1 | fly [SEP] Object1 | driver | GAS [SEP] Object1 | main | past [SEP] Agent2 | driver | HUL [SEP] Action2 | move up [SEP] Object2 | position | 14,Hulkenberg flies past Gasly to move up to 14th.
Lap 13,"[{'subject': [{'driver': 'OCO'}], 'action': 'approach', 'object': {'driver': ['ERI']}}, {'subject': [{'other': 'gap'}], 'action': 'decrease', 'object': {'main': ['to', '0.59'], 'driver': ['ERI'], 'timing': ['now']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | OCO [SEP] Action1 | approach [SEP] Object1 | driver | ERI [SEP] Agent2 | other | gap [SEP] Action2 | decrease [SEP] Object2 | main | to [SEP] Object2 | main | 0.59 [SEP] Object2 | driver | ERI [SEP] Object2 | timing | now,Ocon approaches Erize and the gap has decreased to 0.59s now.
Lap 14,"[{'subject': [{'driver': 'HUL'}], 'action': 'close', 'object': {'main': ['gap to'], 'driver': ['SIR']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['only', '2.17'], 'driver': ['SIR'], 'timing': ['this lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HUL [SEP] Action1 | close [SEP] Object1 | main | gap to [SEP] Object1 | driver | SIR [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | only [SEP] Object2 | main | 2.17 [SEP] Object2 | driver | SIR [SEP] Object2 | timing | this lap,Hulkenberg has closed the gap to Sainz to only 2.17s this lap.
Lap 15,"[{'subject': [{'driver': 'HUL'}], 'action': 'approach', 'object': {'driver': ['SIR']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['only', '0.88'], 'driver': ['SIR'], 'timing': ['now']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HUL [SEP] Action1 | approach [SEP] Object1 | driver | SIR [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | only [SEP] Object2 | main | 0.88 [SEP] Object2 | driver | SIR [SEP] Object2 | timing | now,"Hulkenberg approaches Sirotkin, but the gap is only 0.88s now."
Lap 16,"[{'subject': [{'driver': 'GRO'}], 'action': 'make', 'object': {'main': ['pitstop', 'for ultrasoft tyres']}}, {'subject': [{'driver': 'GRO'}], 'action': 'drop to', 'object': {'position': ['11']}}, {'subject': [{'driver': 'VER'}], 'action': 'pit', 'object': {'main': ['from P3', 'to undercut'], 'driver': ['BOT']}}, {'subject': [{'driver': 'BOT'}], 'action': 'be', 'object': {'main': ['still out']}}, {'subject': [{'driver': ['RIC']}], 'action': 'pit', 'object': {}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GRO [SEP] Action1 | make [SEP] Object1 | main | pitstop [SEP] Object1 | main | for ultrasoft tyres [SEP] Agent2 | driver | GRO [SEP] Action2 | drop to [SEP] Object2 | position | 11 [SEP] Agent3 | driver | VER [SEP] Action3 | pit [SEP] Object3 | main | from P3 [SEP] Object3 | main | to undercut [SEP] Object3 | driver | BOT [SEP] Agent4 | driver | BOT [SEP] Action4 | be [SEP] Object4 | main | still out [SEP] Agent5 | drivers | RIC [SEP] Action5 | pit,"Grosjean makes a pitstop for ultrasoft tyres, dropping to 11th. Verstappen pits from P3 to undercut Bottas. Ricciardo is still out."
Lap 16,"[{'subject': [{'driver': 'PER'}], 'action': 'fly', 'object': {'driver': ['ERI'], 'main': ['past']}}, {'subject': [{'driver': 'PER'}], 'action': 'move up', 'object': {'position': ['18']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | PER [SEP] Action1 | fly [SEP] Object1 | driver | ERI [SEP] Object1 | main | past [SEP] Agent2 | driver | PER [SEP] Action2 | move up [SEP] Object2 | position | 18,Perez flies past Ericsson to move up to 18th.
Lap 17,"[{'subject': [{'driver': 'HAM'}], 'action': 'pit', 'object': {'main': ['from P4', 'to undercut'], 'driver': ['RAI']}}, {'subject': [{'driver': 'RAI'}], 'action': 'be', 'object': {'main': ['still out']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HAM [SEP] Action1 | pit [SEP] Object1 | main | from P4 [SEP] Object1 | main | to undercut [SEP] Object1 | driver | RAI [SEP] Agent2 | driver | RAI [SEP] Action2 | be [SEP] Object2 | main | still out,"Hamilton pits from P4 to undercut Raikkonen, who is still out."
Lap 17,"[{'subject': [{'driver': 'RIC'}], 'action': 'close', 'object': {'main': ['gap to'], 'driver': ['MAG']}}, {'subject': [{'other': 'gap'}], 'action': 'be', 'object': {'main': ['down to', '1.3'], 'driver': ['MAG'], 'timing': ['end of lap']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RIC [SEP] Action1 | close [SEP] Object1 | main | gap to [SEP] Object1 | driver | MAG [SEP] Agent2 | other | gap [SEP] Action2 | be [SEP] Object2 | main | down to [SEP] Object2 | main | 1.3 [SEP] Object2 | driver | MAG [SEP] Object2 | timing | end of lap,Ricciardo closes the gap to Magnussen down to 1.3s at the end of lap.
Lap 18,"[{'subject': [{'driver': 'BOT'}], 'action': 'pit', 'object': {'main': ['from P2', 'to undercut'], 'driver': ['VET']}}, {'subject': [{'driver': 'VET'}], 'action': 'be', 'object': {'main': ['still out']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | BOT [SEP] Action1 | pit [SEP] Object1 | main | from P2 [SEP] Object1 | main | to undercut [SEP] Object1 | driver | VET [SEP] Agent2 | driver | VET [SEP] Action2 | be [SEP] Object2 | main | still out,"Bottas pits from P2 to undercut Verstappen, but Vettel is still out."
Lap 18,"[{'subject': [{'driver': 'RIC'}], 'action': 'fly', 'object': {'driver': ['MAG'], 'main': ['past']}}, {'subject': [{'driver': 'RIC'}], 'action': 'move up', 'object': {'position': ['6']}}, {'subject': [{'driver': 'GRO'}], 'action': 'overtake', 'object': {'driver': ['GAS']}}, {'subject': [{'driver': 'GRO'}], 'action': 'move up', 'object': {'position': ['16']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RIC [SEP] Action1 | fly [SEP] Object1 | driver | MAG [SEP] Object1 | main | past [SEP] Agent2 | driver | RIC [SEP] Action2 | move up [SEP] Object2 | position | 6 [SEP] Agent3 | driver | GRO [SEP] Action3 | overtake [SEP] Object3 | driver | GAS [SEP] Agent4 | driver | GRO [SEP] Action4 | move up [SEP] Object4 | position | 16,"Ricciardo flies past Magnussen to move up to 6th, as Gasly overtakes Gasly and moves up to 16th."
Lap 19,"[{'subject': [{'driver': 'VET'}], 'action': 'enter', 'object': {'main': ['pits', 'for soft tyres']}}, {'subject': [{'driver': 'VET'}], 'action': 'drop to', 'object': {'position': ['2']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VET [SEP] Action1 | enter [SEP] Object1 | main | pits [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | VET [SEP] Action2 | drop to [SEP] Object2 | position | 2,Vettel pits for soft tyres and drops to No. 2.
Lap 19,"[{'subject': [{'driver': 'SAI'}], 'action': 'overtake', 'object': {'driver': ['SIR']}}, {'subject': [{'driver': 'SAI'}], 'action': 'move up', 'object': {'position': ['12']}}, {'subject': [{'driver': 'OCO'}], 'action': 'overtake', 'object': {'driver': ['LEC']}}, {'subject': [{'driver': 'OCO'}], 'action': 'move up', 'object': {'position': ['14']}}, {'subject': [{'driver': 'GRO'}, {'driver': 'PER'}], 'action': 'also gain', 'object': {'main': ['position']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | SAI [SEP] Action1 | overtake [SEP] Object1 | driver | SIR [SEP] Agent2 | driver | SAI [SEP] Action2 | move up [SEP] Object2 | position | 12 [SEP] Agent3 | driver | OCO [SEP] Action3 | overtake [SEP] Object3 | driver | LEC [SEP] Agent4 | driver | OCO [SEP] Action4 | move up [SEP] Object4 | position | 14 [SEP] Agent5 | driver | GRO [SEP] Action5 | also gain [SEP] Object5 | main | position,"Sainz overtakes Sirotkin to move up to 12th. Ocon also overtakes Leclerc to take 14th, while Grosjean also gains a position."
Lap 19,"[{'subject': [{'driver': 'VER'}], 'action': 'set', 'object': {'main': ['new fastest lap'], 'lap_time': ['97.755']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VER [SEP] Action1 | set [SEP] Object1 | main | new fastest lap [SEP] Object1 | lap_time | 97.755,Verstappen sets a new fastest lap of 97.755s.
Lap 20,"[{'subject': [{'driver': 'GAS'}], 'action': 'box', 'object': {'main': ['for medium tyres']}}, {'subject': [{'driver': 'GAS'}], 'action': 'drop to', 'object': {'position': ['20']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GAS [SEP] Action1 | box [SEP] Object1 | main | for medium tyres [SEP] Agent2 | driver | GAS [SEP] Action2 | drop to [SEP] Object2 | position | 20,Gasly boxes for medium tyres and drops to 20th.
Lap 20,"[{'subject': [{'driver': 'HUL'}], 'action': 'overtake', 'object': {'driver': ['VAN']}}, {'subject': [{'driver': 'HUL'}], 'action': 'move up', 'object': {'position': ['10']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HUL [SEP] Action1 | overtake [SEP] Object1 | driver | VAN [SEP] Agent2 | driver | HUL [SEP] Action2 | move up [SEP] Object2 | position | 10,Hulkenberg overtakes Vandoorne to move up to 10th.
Lap 21,"[{'subject': [{'driver': 'LEC'}], 'action': 'come', 'object': {'main': ['in pits', 'for soft tyres']}}, {'subject': [{'driver': 'LEC'}], 'action': 'drop to', 'object': {'position': ['18']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | LEC [SEP] Action1 | come [SEP] Object1 | main | in pits [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | LEC [SEP] Action2 | drop to [SEP] Object2 | position | 18,Leclerc comes in the pits for soft tyres and drops to 18th.
Lap 21,"[{'subject': [{'driver': 'HUL'}], 'action': 'overtake', 'object': {'driver': ['STR']}}, {'subject': [{'driver': 'HUL'}], 'action': 'move up', 'object': {'position': ['9']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | HUL [SEP] Action1 | overtake [SEP] Object1 | driver | STR [SEP] Agent2 | driver | HUL [SEP] Action2 | move up [SEP] Object2 | position | 9,Hulkenberg overtakes Stroll to move up to ninth.
Lap 22,"[{'subject': [{'driver': 'VAN'}], 'action': 'box', 'object': {'main': ['for soft tyres']}}, {'subject': [{'driver': 'VAN'}], 'action': 'drop to', 'object': {'position': ['17']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VAN [SEP] Action1 | box [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | VAN [SEP] Action2 | drop to [SEP] Object2 | position | 17,Vandoorne boxes for soft tyres and drops to 17th.
Lap 23,"[{'subject': [{'driver': 'STR'}], 'action': 'stop', 'object': {'main': ['for soft tyres']}}, {'subject': [{'driver': 'STR'}], 'action': 'drop to', 'object': {'position': ['15']}}, {'subject': [{'driver': 'MAG'}], 'action': 'box', 'object': {'main': ['for soft tyres']}}, {'subject': [{'driver': 'MAG'}], 'action': 'stay in', 'object': {'position': ['7']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | STR [SEP] Action1 | stop [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | STR [SEP] Action2 | drop to [SEP] Object2 | position | 15 [SEP] Agent3 | driver | MAG [SEP] Action3 | box [SEP] Object3 | main | for soft tyres [SEP] Agent4 | driver | MAG [SEP] Action4 | stay in [SEP] Object4 | position | 7,"Stroll has stopped for soft tyres, dropping to 15th. Magnussen boxes for the soft tyres and stays in seventh."
Lap 23,"[{'subject': [{'driver': 'GRO'}], 'action': 'drive', 'object': {'main': ['on tail'], 'driver': ['of OCO']}}, {'subject': [{'driver': 'OCO'}], 'action': 'might lose', 'object': {'main': ['P12'], 'driver': ['to GRO']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | GRO [SEP] Action1 | drive [SEP] Object1 | main | on tail [SEP] Object1 | driver | of OCO [SEP] Agent2 | driver | OCO [SEP] Action2 | might lose [SEP] Object2 | main | P12 [SEP] Object2 | driver | to GRO,"Grosjean is driving on the tail of Ocon, who might lose P12 to him."
Lap 24,"[{'subject': [{'driver': 'OCO'}], 'action': 'overtake', 'object': {'driver': ['SIR']}}, {'subject': [{'driver': 'OCO'}], 'action': 'move up', 'object': {'position': ['11']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | OCO [SEP] Action1 | overtake [SEP] Object1 | driver | SIR [SEP] Agent2 | driver | OCO [SEP] Action2 | move up [SEP] Object2 | position | 11,Ocon overtakes Sirotkin to move up to 11th.
Lap 25,"[{'subject': [{'driver': 'VAN'}], 'action': 'pass', 'object': {'driver': ['ERI']}}, {'subject': [{'driver': 'VAN'}], 'action': 'move up', 'object': {'position': ['15']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | VAN [SEP] Action1 | pass [SEP] Object1 | driver | ERI [SEP] Agent2 | driver | VAN [SEP] Action2 | move up [SEP] Object2 | position | 15,Vandoorne passes Erijes to move up to 15th.
Lap 26,"[{'subject': [{'driver': 'RAI'}], 'action': 'make', 'object': {'main': ['pitstop', 'for soft tyres']}}, {'subject': [{'driver': 'RAI'}], 'action': 'drop to', 'object': {'position': ['6']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | RAI [SEP] Action1 | make [SEP] Object1 | main | pitstop [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | RAI [SEP] Action2 | drop to [SEP] Object2 | position | 6,Raikkonen makes a pitstop for soft tyres and drops to 6th.
Lap 26,"[{'subject': [{'driver': 'STR'}], 'action': 'overtake', 'object': {'driver': ['ERI']}}, {'subject': [{'driver': 'STR'}], 'action': 'move up', 'object': {'position': ['16']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | STR [SEP] Action1 | overtake [SEP] Object1 | driver | ERI [SEP] Agent2 | driver | STR [SEP] Action2 | move up [SEP] Object2 | position | 16,Stroll has overtaken Erize to move up to 16th.
Lap 27,"[{'subject': [{'driver': 'SIR'}], 'action': 'pit', 'object': {'main': ['for soft tyres']}}, {'subject': [{'driver': 'SIR'}], 'action': 'stay in', 'object': {'position': ['14']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | SIR [SEP] Action1 | pit [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | SIR [SEP] Action2 | stay in [SEP] Object2 | position | 14,Sirotkin pits for soft tyres and stays in 14th.
Lap 28,"[{'subject': [{'driver': 'ALO'}], 'action': 'box', 'object': {'main': ['for soft tyres']}}, {'subject': [{'driver': 'ALO'}], 'action': 'drop to', 'object': {'position': ['13']}}]",Write a live blog post describing the following events in a Formula 1 race: Agent1 | driver | ALO [SEP] Action1 | box [SEP] Object1 | main | for soft tyres [SEP] Agent2 | driver | ALO [SEP] Action2 | drop to [SEP] Object2 | position | 13,Alonso boxes for soft tyres and drops to 13th.
